device_id,timestamp,temperature,signal_strength,connectivity
Device_9,2025-11-12 01:41:52.147144,26.2,92.21,Online
Device_9,2025-11-12 01:43:52.147144,27.05,93.65,Online
Device_9,2025-11-12 01:45:52.147144,27.04,90.61,Online
Device_9,2025-11-12 01:47:52.147144,27.89,93.29,Online
Device_9,2025-11-12 01:49:52.147144,27.11,91.03,Online
Device_9,2025-11-12 01:51:52.147144,27.31,92.19,Online
Device_9,2025-11-12 01:53:52.147144,26.48,90.65,Online
Device_9,2025-11-12 01:55:52.147144,27.44,91.15,Online
Device_9,2025-11-12 01:57:52.147144,26.87,92.17,Online
Device_9,2025-11-12 01:59:52.147144,27.43,92.47,Online
Device_9,2025-11-12 02:01:52.147144,28.06,93.14,Online
Device_9,2025-11-12 02:03:52.147144,26.71,89.94,Online
Device_9,2025-11-12 02:05:52.147144,27.61,91.24,Online
Device_9,2025-11-12 02:07:52.147144,27.33,92.18,Online
Device_9,2025-11-12 02:09:52.147144,26.15,91.33,Online
Device_9,2025-11-12 02:11:52.147144,27.03,91.7,Online
Device_9,2025-11-12 02:13:52.147144,26.61,92.36,Online
Device_9,2025-11-12 02:15:52.147144,27.9,90.08,Online
Device_9,2025-11-12 02:17:52.147144,26.88,91.51,Online
Device_9,2025-11-12 02:19:52.147144,27.92,91.38,Online
Device_9,2025-11-12 02:21:52.147144,27.1,92.09,Online
Device_9,2025-11-12 02:23:52.147144,25.9,92.05,Online
Device_9,2025-11-12 02:25:52.147144,27.09,92.58,Online
Device_9,2025-11-12 02:27:52.147144,27.33,93.5,Online
Device_9,2025-11-12 02:29:52.147144,27.06,90.73,Offline
Device_9,2025-11-12 02:31:52.147144,27.35,92.48,Online
Device_9,2025-11-12 02:33:52.147144,27.51,92.11,Online
Device_9,2025-11-12 02:35:52.147144,26.84,92.01,Online
Device_9,2025-11-12 02:37:52.147144,28.07,91.91,Online
Device_9,2025-11-12 02:39:52.147144,27.42,91.59,Online
Device_9,2025-11-12 02:41:52.147144,27.22,91.01,Online
Device_9,2025-11-12 02:43:52.147144,27.14,93.32,Online
Device_9,2025-11-12 02:45:52.147144,27.01,90.9,Online
Device_9,2025-11-12 02:47:52.147144,27.16,91.07,Online
Device_9,2025-11-12 02:49:52.147144,27.37,91.83,Online
Device_9,2025-11-12 02:51:52.147144,26.65,92.1,Online
Device_9,2025-11-12 02:53:52.147144,26.79,90.22,Online
Device_9,2025-11-12 02:55:52.147144,27.42,90.92,Offline
Device_9,2025-11-12 02:57:52.147144,27.68,91.8,Online
Device_9,2025-11-12 02:59:52.147144,26.72,92.05,Online
Device_9,2025-11-12 03:01:52.147144,26.81,91.86,Online
Device_9,2025-11-12 03:03:52.147144,26.85,92.21,Online
Device_9,2025-11-12 03:05:52.147144,27.46,93.24,Online
Device_9,2025-11-12 03:07:52.147144,27.46,90.97,Online
Device_9,2025-11-12 03:09:52.147144,27.9,91.02,Online
Device_9,2025-11-12 03:11:52.147144,26.6,92.69,Online
Device_9,2025-11-12 03:13:52.147144,27.5,93.01,Online
Device_9,2025-11-12 03:15:52.147144,27.59,90.65,Online
Device_9,2025-11-12 03:17:52.147144,27.37,92.17,Online
Device_9,2025-11-12 03:19:52.147144,26.38,92.48,Online
Device_9,2025-11-12 03:21:52.147144,26.45,93.05,Online
Device_9,2025-11-12 03:23:52.147144,27.61,91.73,Online
Device_9,2025-11-12 03:25:52.147144,27.27,90.69,Online
Device_9,2025-11-12 03:27:52.147144,27.29,93.73,Online
Device_9,2025-11-12 03:29:52.147144,27.67,92.3,Online
Device_9,2025-11-12 03:31:52.147144,27.87,93.76,Offline
Device_9,2025-11-12 03:33:52.147144,26.95,91.47,Online
Device_9,2025-11-12 03:35:52.147144,27.65,91.57,Online
Device_9,2025-11-12 03:37:52.147144,27.06,92.0,Online
Device_9,2025-11-12 03:39:52.147144,26.49,91.55,Online
Device_9,2025-11-12 03:41:52.147144,26.57,91.88,Online
Device_9,2025-11-12 03:43:52.147144,26.82,91.98,Online
Device_9,2025-11-12 03:45:52.147144,26.46,91.34,Online
Device_9,2025-11-12 03:47:52.147144,27.65,89.51,Online
Device_9,2025-11-12 03:49:52.147144,27.44,92.92,Online
Device_9,2025-11-12 03:51:52.147144,27.55,93.04,Online
Device_9,2025-11-12 03:53:52.147144,27.54,92.65,Online
Device_9,2025-11-12 03:55:52.147144,26.97,92.08,Online
Device_9,2025-11-12 03:57:52.147144,28.08,90.9,Online
Device_9,2025-11-12 03:59:52.147144,26.98,90.89,Offline
Device_9,2025-11-12 04:01:52.147144,27.29,90.89,Online
Device_9,2025-11-12 04:03:52.147144,27.15,91.01,Online
Device_9,2025-11-12 04:05:52.147144,27.45,91.69,Online
Device_9,2025-11-12 04:07:52.147144,27.17,94.06,Online
Device_9,2025-11-12 04:09:52.147144,28.01,91.83,Online
Device_9,2025-11-12 04:11:52.147144,26.98,90.15,Online
Device_9,2025-11-12 04:13:52.147144,27.07,91.15,Offline
Device_9,2025-11-12 04:15:52.147144,27.67,92.66,Online
Device_9,2025-11-12 04:17:52.147144,27.3,92.38,Online
Device_9,2025-11-12 04:19:52.147144,26.82,92.96,Online
Device_9,2025-11-12 04:21:52.147144,27.46,92.44,Online
Device_9,2025-11-12 04:23:52.147144,27.08,93.22,Online
Device_9,2025-11-12 04:25:52.147144,27.45,92.53,Online
Device_9,2025-11-12 04:27:52.147144,27.44,90.27,Online
Device_9,2025-11-12 04:29:52.147144,27.78,91.31,Online
Device_9,2025-11-12 04:31:52.147144,27.01,91.58,Online
Device_9,2025-11-12 04:33:52.147144,27.76,89.85,Online
Device_9,2025-11-12 04:35:52.147144,27.04,91.94,Online
Device_9,2025-11-12 04:37:52.147144,27.46,90.99,Online
Device_9,2025-11-12 04:39:52.147144,27.42,93.44,Online
Device_9,2025-11-12 04:41:52.147144,27.38,91.19,Online
Device_9,2025-11-12 04:43:52.147144,26.87,92.03,Online
Device_9,2025-11-12 04:45:52.147144,26.93,92.48,Online
Device_9,2025-11-12 04:47:52.147144,27.91,90.4,Online
Device_9,2025-11-12 04:49:52.147144,26.69,92.64,Online
Device_9,2025-11-12 04:51:52.147144,26.63,92.44,Online
Device_9,2025-11-12 04:53:52.147144,38.2,91.1,Online
Device_9,2025-11-12 04:55:52.147144,26.77,92.43,Online
Device_9,2025-11-12 04:57:52.147144,27.34,92.2,Online
Device_9,2025-11-12 04:59:52.147144,26.94,90.8,Online
Device_9,2025-11-12 05:01:52.147144,27.48,92.81,Offline
Device_9,2025-11-12 05:03:52.147144,27.56,92.14,Online
Device_9,2025-11-12 05:05:52.147144,26.66,91.41,Online
Device_9,2025-11-12 05:07:52.147144,27.64,92.17,Online
Device_9,2025-11-12 05:09:52.147144,27.24,91.35,Online
Device_9,2025-11-12 05:11:52.147144,27.05,93.23,Online
Device_9,2025-11-12 05:13:52.147144,27.28,91.45,Online
Device_9,2025-11-12 05:15:52.147144,26.8,91.01,Offline
Device_9,2025-11-12 05:17:52.147144,27.06,91.48,Online
Device_9,2025-11-12 05:19:52.147144,28.04,90.44,Online
Device_9,2025-11-12 05:21:52.147144,27.32,92.9,Online
Device_9,2025-11-12 05:23:52.147144,27.89,92.08,Online
Device_9,2025-11-12 05:25:52.147144,27.24,90.81,Online
Device_9,2025-11-12 05:27:52.147144,26.38,91.22,Online
Device_9,2025-11-12 05:29:52.147144,27.02,90.63,Online
Device_9,2025-11-12 05:31:52.147144,26.83,93.09,Online
Device_9,2025-11-12 05:33:52.147144,27.35,91.77,Online
Device_9,2025-11-12 05:35:52.147144,26.51,91.84,Online
Device_9,2025-11-12 05:37:52.147144,27.03,91.95,Online
Device_9,2025-11-12 05:39:52.147144,26.88,90.92,Online
Device_9,2025-11-12 05:41:52.147144,26.88,90.37,Online
Device_9,2025-11-12 05:43:52.147144,27.52,91.19,Online
Device_9,2025-11-12 05:45:52.147144,27.41,92.31,Online
Device_9,2025-11-12 05:47:52.147144,27.02,92.66,Online
Device_9,2025-11-12 05:49:52.147144,27.39,91.3,Online
Device_9,2025-11-12 05:51:52.147144,27.48,92.92,Online
Device_9,2025-11-12 05:53:52.147144,27.17,91.77,Online
Device_9,2025-11-12 05:55:52.147144,27.71,91.48,Online
Device_9,2025-11-12 05:57:52.147144,27.57,92.7,Online
Device_9,2025-11-12 05:59:52.147144,27.79,92.59,Online
Device_9,2025-11-12 06:01:52.147144,26.45,54.55,Online
Device_9,2025-11-12 06:03:52.147144,28.16,92.59,Online
Device_9,2025-11-12 06:05:52.147144,27.39,92.26,Online
Device_9,2025-11-12 06:07:52.147144,27.71,92.5,Online
Device_9,2025-11-12 06:09:52.147144,27.26,93.37,Online
Device_9,2025-11-12 06:11:52.147144,27.66,91.3,Online
Device_9,2025-11-12 06:13:52.147144,26.84,90.65,Online
Device_9,2025-11-12 06:15:52.147144,26.23,92.64,Online
Device_9,2025-11-12 06:17:52.147144,27.26,92.0,Online
Device_9,2025-11-12 06:19:52.147144,26.64,93.08,Online
Device_9,2025-11-12 06:21:52.147144,27.14,92.61,Online
Device_9,2025-11-12 06:23:52.147144,26.58,90.92,Online
Device_9,2025-11-12 06:25:52.147144,26.9,92.11,Online
Device_9,2025-11-12 06:27:52.147144,26.85,93.66,Online
Device_9,2025-11-12 06:29:52.147144,27.03,90.86,Online
Device_9,2025-11-12 06:31:52.147144,26.49,91.24,Online
Device_9,2025-11-12 06:33:52.147144,27.11,93.36,Online
Device_9,2025-11-12 06:35:52.147144,27.3,91.13,Online
Device_9,2025-11-12 06:37:52.147144,28.05,91.07,Online
Device_9,2025-11-12 06:39:52.147144,27.35,69.33,Online
Device_9,2025-11-12 06:41:52.147144,26.65,92.32,Online
Device_9,2025-11-12 06:43:52.147144,27.13,93.26,Offline
Device_9,2025-11-12 06:45:52.147144,26.66,92.6,Online
Device_9,2025-11-12 06:47:52.147144,26.79,91.03,Online
Device_9,2025-11-12 06:49:52.147144,27.92,90.68,Online
Device_9,2025-11-12 06:51:52.147144,26.84,91.68,Online
Device_9,2025-11-12 06:53:52.147144,26.82,90.11,Online
Device_9,2025-11-12 06:55:52.147144,26.79,92.86,Online
Device_9,2025-11-12 06:57:52.147144,27.56,91.55,Online
Device_9,2025-11-12 06:59:52.147144,27.17,92.1,Online
Device_9,2025-11-12 07:01:52.147144,26.96,91.95,Online
Device_9,2025-11-12 07:03:52.147144,27.58,91.55,Online
Device_9,2025-11-12 07:05:52.147144,27.62,91.83,Online
Device_9,2025-11-12 07:07:52.147144,26.85,90.36,Online
Device_9,2025-11-12 07:09:52.147144,27.46,91.04,Online
Device_9,2025-11-12 07:11:52.147144,27.78,90.49,Online
Device_9,2025-11-12 07:13:52.147144,27.27,92.91,Online
Device_9,2025-11-12 07:15:52.147144,26.68,90.9,Online
Device_9,2025-11-12 07:17:52.147144,26.78,93.7,Online
Device_9,2025-11-12 07:19:52.147144,26.6,90.43,Online
Device_9,2025-11-12 07:21:52.147144,27.72,91.1,Online
Device_9,2025-11-12 07:23:52.147144,26.6,91.87,Online
Device_9,2025-11-12 07:25:52.147144,26.43,92.05,Online
Device_9,2025-11-12 07:27:52.147144,27.15,91.26,Online
Device_9,2025-11-12 07:29:52.147144,26.91,91.16,Online
Device_9,2025-11-12 07:31:52.147144,28.22,91.06,Online
Device_9,2025-11-12 07:33:52.147144,27.44,91.43,Online
Device_9,2025-11-12 07:35:52.147144,27.69,92.48,Online
Device_9,2025-11-12 07:37:52.147144,27.25,92.0,Online
Device_9,2025-11-12 07:39:52.147144,27.57,67.12,Online
Device_9,2025-11-12 07:41:52.147144,27.12,92.43,Online
Device_9,2025-11-12 07:43:52.147144,27.09,91.84,Online
Device_9,2025-11-12 07:45:52.147144,26.95,91.27,Online
Device_9,2025-11-12 07:47:52.147144,27.01,91.69,Online
Device_9,2025-11-12 07:49:52.147144,28.13,92.54,Online
Device_9,2025-11-12 07:51:52.147144,27.4,92.04,Online
Device_9,2025-11-12 07:53:52.147144,27.05,92.29,Online
Device_9,2025-11-12 07:55:52.147144,27.36,91.98,Online
Device_9,2025-11-12 07:57:52.147144,27.26,92.53,Online
Device_9,2025-11-12 07:59:52.147144,26.9,92.15,Online
Device_9,2025-11-12 08:01:52.147144,27.73,91.51,Online
Device_9,2025-11-12 08:03:52.147144,27.02,91.81,Online
Device_9,2025-11-12 08:05:52.147144,27.61,90.41,Online
Device_9,2025-11-12 08:07:52.147144,27.17,90.41,Online
Device_9,2025-11-12 08:09:52.147144,27.88,92.56,Online
Device_9,2025-11-12 08:11:52.147144,26.73,90.78,Online
Device_9,2025-11-12 08:13:52.147144,27.46,91.6,Online
Device_9,2025-11-12 08:15:52.147144,26.68,93.03,Online
Device_9,2025-11-12 08:17:52.147144,26.55,91.51,Online
Device_9,2025-11-12 08:19:52.147144,27.65,92.27,Online
Device_9,2025-11-12 08:21:52.147144,27.17,91.89,Online
Device_9,2025-11-12 08:23:52.147144,26.85,91.87,Online
Device_9,2025-11-12 08:25:52.147144,27.0,91.65,Online
Device_9,2025-11-12 08:27:52.147144,27.02,62.93,Online
Device_9,2025-11-12 08:29:52.147144,26.78,54.13,Online
Device_9,2025-11-12 08:31:52.147144,27.84,92.86,Online
Device_9,2025-11-12 08:33:52.147144,28.55,91.51,Online
Device_9,2025-11-12 08:35:52.147144,27.63,93.17,Online
Device_9,2025-11-12 08:37:52.147144,27.19,93.34,Online
Device_9,2025-11-12 08:39:52.147144,27.22,92.62,Online
Device_9,2025-11-12 08:41:52.147144,26.81,91.68,Online
Device_9,2025-11-12 08:43:52.147144,28.05,93.1,Online
Device_9,2025-11-12 08:45:52.147144,27.44,91.74,Online
Device_9,2025-11-12 08:47:52.147144,26.37,92.58,Online
Device_9,2025-11-12 08:49:52.147144,27.04,92.33,Online
Device_9,2025-11-12 08:51:52.147144,27.67,91.03,Online
Device_9,2025-11-12 08:53:52.147144,27.58,92.17,Online
Device_9,2025-11-12 08:55:52.147144,27.05,93.72,Online
Device_9,2025-11-12 08:57:52.147144,27.66,92.49,Online
Device_9,2025-11-12 08:59:52.147144,26.92,90.63,Online
Device_9,2025-11-12 09:01:52.147144,27.76,92.39,Online
Device_9,2025-11-12 09:03:52.147144,27.21,92.15,Online
Device_9,2025-11-12 09:05:52.147144,27.87,92.28,Online
Device_9,2025-11-12 09:07:52.147144,27.02,92.32,Online
Device_9,2025-11-12 09:09:52.147144,27.55,92.36,Online
Device_9,2025-11-12 09:11:52.147144,27.11,91.95,Offline
Device_9,2025-11-12 09:13:52.147144,26.43,91.91,Offline
Device_9,2025-11-12 09:15:52.147144,26.39,89.4,Online
Device_9,2025-11-12 09:17:52.147144,27.46,93.67,Online
Device_9,2025-11-12 09:19:52.147144,26.74,91.1,Online
Device_9,2025-11-12 09:21:52.147144,27.82,92.01,Online
Device_9,2025-11-12 09:23:52.147144,26.75,90.91,Online
Device_9,2025-11-12 09:25:52.147144,26.73,91.04,Online
Device_9,2025-11-12 09:27:52.147144,27.12,92.34,Online
Device_9,2025-11-12 09:29:52.147144,26.68,92.69,Online
Device_9,2025-11-12 09:31:52.147144,27.64,91.58,Online
Device_9,2025-11-12 09:33:52.147144,27.34,91.89,Online
Device_9,2025-11-12 09:35:52.147144,26.69,90.41,Online
Device_9,2025-11-12 09:37:52.147144,26.81,92.29,Online
Device_9,2025-11-12 09:39:52.147144,27.4,91.99,Online
Device_9,2025-11-12 09:41:52.147144,26.83,91.92,Online
Device_9,2025-11-12 09:43:52.147144,27.66,93.56,Online
Device_9,2025-11-12 09:45:52.147144,27.29,91.32,Online
Device_9,2025-11-12 09:47:52.147144,26.89,91.01,Online
Device_9,2025-11-12 09:49:52.147144,27.76,92.63,Online
Device_9,2025-11-12 09:51:52.147144,27.02,92.47,Online
Device_9,2025-11-12 09:53:52.147144,27.72,92.31,Online
Device_9,2025-11-12 09:55:52.147144,27.91,92.06,Online
Device_9,2025-11-12 09:57:52.147144,27.09,93.27,Online
Device_9,2025-11-12 09:59:52.147144,27.31,93.92,Online
Device_9,2025-11-12 10:01:52.147144,28.1,90.91,Online
Device_9,2025-11-12 10:03:52.147144,27.94,90.99,Online
Device_9,2025-11-12 10:05:52.147144,26.98,91.4,Online
Device_9,2025-11-12 10:07:52.147144,27.0,92.5,Offline
Device_9,2025-11-12 10:09:52.147144,26.89,91.54,Online
Device_9,2025-11-12 10:11:52.147144,27.24,91.53,Online
Device_9,2025-11-12 10:13:52.147144,26.95,91.94,Online
Device_9,2025-11-12 10:15:52.147144,26.74,93.12,Online
Device_9,2025-11-12 10:17:52.147144,27.07,92.78,Online
Device_9,2025-11-12 10:19:52.147144,28.03,91.04,Online
Device_9,2025-11-12 10:21:52.147144,27.41,93.04,Online
Device_9,2025-11-12 10:23:52.147144,27.38,91.98,Online
Device_9,2025-11-12 10:25:52.147144,27.11,92.0,Online
Device_9,2025-11-12 10:27:52.147144,27.18,90.78,Online
Device_9,2025-11-12 10:29:52.147144,26.97,92.49,Online
Device_9,2025-11-12 10:31:52.147144,27.32,91.34,Online
Device_9,2025-11-12 10:33:52.147144,27.34,92.69,Online
Device_9,2025-11-12 10:35:52.147144,28.28,90.79,Offline
Device_9,2025-11-12 10:37:52.147144,27.4,92.22,Online
Device_9,2025-11-12 10:39:52.147144,27.12,93.29,Online
Device_9,2025-11-12 10:41:52.147144,27.07,92.61,Online
Device_9,2025-11-12 10:43:52.147144,27.29,92.34,Online
Device_9,2025-11-12 10:45:52.147144,27.62,92.13,Online
Device_9,2025-11-12 10:47:52.147144,27.55,92.11,Online
Device_9,2025-11-12 10:49:52.147144,27.83,63.68,Online
Device_9,2025-11-12 10:51:52.147144,27.13,93.02,Offline
Device_9,2025-11-12 10:53:52.147144,27.24,89.23,Online
Device_9,2025-11-12 10:55:52.147144,28.32,91.73,Online
Device_9,2025-11-12 10:57:52.147144,26.6,92.29,Online
Device_9,2025-11-12 10:59:52.147144,27.45,91.02,Online
Device_9,2025-11-12 11:01:52.147144,27.38,92.75,Online
Device_9,2025-11-12 11:03:52.147144,27.29,92.14,Offline
Device_9,2025-11-12 11:05:52.147144,26.76,91.87,Online
Device_9,2025-11-12 11:07:52.147144,27.5,91.53,Online
Device_9,2025-11-12 11:09:52.147144,27.24,92.87,Online
Device_9,2025-11-12 11:11:52.147144,28.2,89.77,Online
Device_9,2025-11-12 11:13:52.147144,27.88,92.07,Online
Device_9,2025-11-12 11:15:52.147144,28.01,93.7,Online
Device_9,2025-11-12 11:17:52.147144,26.68,90.62,Online
Device_9,2025-11-12 11:19:52.147144,27.36,90.74,Online
Device_9,2025-11-12 11:21:52.147144,27.78,91.85,Online
Device_9,2025-11-12 11:23:52.147144,27.43,90.34,Online
Device_9,2025-11-12 11:25:52.147144,27.3,91.85,Online
Device_9,2025-11-12 11:27:52.147144,27.2,89.57,Online
Device_9,2025-11-12 11:29:52.147144,27.08,93.28,Online
Device_9,2025-11-12 11:31:52.147144,26.32,93.43,Online
Device_9,2025-11-12 11:33:52.147144,26.97,92.85,Online
Device_9,2025-11-12 11:35:52.147144,26.71,91.68,Online
Device_9,2025-11-12 11:37:52.147144,39.8,92.08,Online
Device_9,2025-11-12 11:39:52.147144,27.31,92.51,Online
Device_9,2025-11-12 11:41:52.147144,27.91,91.5,Online
Device_9,2025-11-12 11:43:52.147144,27.83,92.7,Online
Device_9,2025-11-12 11:45:52.147144,27.15,91.68,Online
Device_9,2025-11-12 11:47:52.147144,28.12,92.79,Offline
Device_9,2025-11-12 11:49:52.147144,27.5,92.19,Online
Device_9,2025-11-12 11:51:52.147144,26.83,91.06,Online
Device_9,2025-11-12 11:53:52.147144,26.65,93.0,Online
Device_9,2025-11-12 11:55:52.147144,27.3,91.82,Online
Device_9,2025-11-12 11:57:52.147144,26.54,91.94,Online
Device_9,2025-11-12 11:59:52.147144,26.99,93.16,Online
Device_9,2025-11-12 12:01:52.147144,27.45,93.74,Online
Device_9,2025-11-12 12:03:52.147144,27.63,88.82,Online
Device_9,2025-11-12 12:05:52.147144,28.02,91.61,Online
Device_9,2025-11-12 12:07:52.147144,27.18,92.32,Online
Device_9,2025-11-12 12:09:52.147144,28.0,92.87,Online
Device_9,2025-11-12 12:11:52.147144,26.78,90.49,Offline
Device_9,2025-11-12 12:13:52.147144,26.41,91.18,Online
Device_9,2025-11-12 12:15:52.147144,26.19,91.43,Online
Device_9,2025-11-12 12:17:52.147144,27.79,91.15,Online
Device_9,2025-11-12 12:19:52.147144,26.86,90.3,Online
Device_9,2025-11-12 12:21:52.147144,26.83,55.8,Online
Device_9,2025-11-12 12:23:52.147144,26.39,90.17,Online
Device_9,2025-11-12 12:25:52.147144,27.77,91.31,Online
Device_9,2025-11-12 12:27:52.147144,27.85,92.77,Online
Device_9,2025-11-12 12:29:52.147144,26.75,92.59,Online
Device_9,2025-11-12 12:31:52.147144,27.85,93.44,Online
Device_9,2025-11-12 12:33:52.147144,27.24,90.28,Online
Device_9,2025-11-12 12:35:52.147144,27.38,91.13,Online
Device_9,2025-11-12 12:37:52.147144,27.52,92.04,Online
Device_9,2025-11-12 12:39:52.147144,27.21,93.58,Online
Device_9,2025-11-12 12:41:52.147144,27.83,90.59,Online
Device_9,2025-11-12 12:43:52.147144,26.56,91.7,Online
Device_9,2025-11-12 12:45:52.147144,27.19,91.15,Online
Device_9,2025-11-12 12:47:52.147144,26.7,92.42,Online
Device_9,2025-11-12 12:49:52.147144,27.32,92.74,Online
Device_9,2025-11-12 12:51:52.147144,27.52,90.82,Online
Device_9,2025-11-12 12:53:52.147144,27.77,92.28,Online
Device_9,2025-11-12 12:55:52.147144,27.11,93.08,Online
Device_9,2025-11-12 12:57:52.147144,27.01,91.46,Online
Device_9,2025-11-12 12:59:52.147144,27.29,90.86,Online
Device_9,2025-11-12 13:01:52.147144,27.74,91.48,Online
Device_9,2025-11-12 13:03:52.147144,27.53,92.03,Online
Device_9,2025-11-12 13:05:52.147144,26.21,89.78,Online
Device_9,2025-11-12 13:07:52.147144,27.29,92.09,Online
Device_9,2025-11-12 13:09:52.147144,27.81,91.62,Online
Device_9,2025-11-12 13:11:52.147144,26.79,91.71,Online
Device_9,2025-11-12 13:13:52.147144,27.72,91.07,Online
Device_9,2025-11-12 13:15:52.147144,27.75,91.66,Online
Device_9,2025-11-12 13:17:52.147144,27.08,62.62,Online
Device_9,2025-11-12 13:19:52.147144,27.06,92.89,Online
Device_9,2025-11-12 13:21:52.147144,27.67,91.0,Online
Device_9,2025-11-12 13:23:52.147144,26.55,92.69,Online
Device_9,2025-11-12 13:25:52.147144,28.03,92.42,Online
Device_9,2025-11-12 13:27:52.147144,27.57,92.78,Online
Device_9,2025-11-12 13:29:52.147144,27.56,91.29,Online
Device_9,2025-11-12 13:31:52.147144,27.62,92.71,Online
Device_9,2025-11-12 13:33:52.147144,27.81,92.13,Online
Device_9,2025-11-12 13:35:52.147144,26.91,91.55,Online
Device_9,2025-11-12 13:37:52.147144,26.68,91.52,Online
Device_9,2025-11-12 13:39:52.147144,27.6,93.27,Online
Device_9,2025-11-12 13:41:52.147144,27.07,90.82,Online
Device_9,2025-11-12 13:43:52.147144,27.96,91.93,Online
Device_9,2025-11-12 13:45:52.147144,27.19,89.45,Online
Device_9,2025-11-12 13:47:52.147144,26.87,90.0,Online
Device_9,2025-11-12 13:49:52.147144,27.71,92.13,Online
Device_9,2025-11-12 13:51:52.147144,26.87,91.31,Online
Device_9,2025-11-12 13:53:52.147144,27.66,92.41,Online
Device_9,2025-11-12 13:55:52.147144,26.51,91.23,Online
Device_9,2025-11-12 13:57:52.147144,26.6,92.27,Online
Device_9,2025-11-12 13:59:52.147144,26.93,93.56,Online
Device_9,2025-11-12 14:01:52.147144,28.05,90.67,Online
Device_9,2025-11-12 14:03:52.147144,26.99,91.59,Online
Device_9,2025-11-12 14:05:52.147144,27.08,93.11,Online
Device_9,2025-11-12 14:07:52.147144,27.72,92.62,Online
Device_9,2025-11-12 14:09:52.147144,27.21,89.17,Online
Device_9,2025-11-12 14:11:52.147144,26.82,91.5,Online
Device_9,2025-11-12 14:13:52.147144,27.8,91.13,Online
Device_9,2025-11-12 14:15:52.147144,40.27,90.9,Online
Device_9,2025-11-12 14:17:52.147144,26.29,93.49,Online
Device_9,2025-11-12 14:19:52.147144,27.59,92.05,Online
Device_9,2025-11-12 14:21:52.147144,27.42,92.14,Online
Device_9,2025-11-12 14:23:52.147144,26.28,91.47,Online
Device_9,2025-11-12 14:25:52.147144,27.8,93.5,Online
Device_9,2025-11-12 14:27:52.147144,27.21,92.92,Online
Device_9,2025-11-12 14:29:52.147144,27.62,90.44,Online
Device_9,2025-11-12 14:31:52.147144,27.76,92.37,Online
Device_9,2025-11-12 14:33:52.147144,26.97,90.39,Online
Device_9,2025-11-12 14:35:52.147144,26.28,92.66,Online
Device_9,2025-11-12 14:37:52.147144,26.84,93.01,Online
Device_9,2025-11-12 14:39:52.147144,27.36,92.33,Online
Device_9,2025-11-12 14:41:52.147144,26.49,91.68,Online
Device_9,2025-11-12 14:43:52.147144,27.51,90.79,Online
Device_9,2025-11-12 14:45:52.147144,27.01,92.17,Online
Device_9,2025-11-12 14:47:52.147144,27.68,90.32,Online
Device_9,2025-11-12 14:49:52.147144,27.41,92.43,Online
Device_9,2025-11-12 14:51:52.147144,27.56,91.72,Online
Device_9,2025-11-12 14:53:52.147144,27.49,91.59,Online
Device_9,2025-11-12 14:55:52.147144,27.33,93.18,Online
Device_9,2025-11-12 14:57:52.147144,26.95,91.83,Online
Device_9,2025-11-12 14:59:52.147144,28.06,92.03,Online
Device_9,2025-11-12 15:01:52.147144,27.42,92.79,Online
Device_9,2025-11-12 15:03:52.147144,27.52,93.51,Online
Device_9,2025-11-12 15:05:52.147144,26.88,91.97,Online
Device_9,2025-11-12 15:07:52.147144,26.72,91.16,Online
Device_9,2025-11-12 15:09:52.147144,27.45,91.78,Online
Device_9,2025-11-12 15:11:52.147144,26.48,90.12,Online
Device_9,2025-11-12 15:13:52.147144,26.2,91.43,Online
Device_9,2025-11-12 15:15:52.147144,27.26,90.66,Online
Device_9,2025-11-12 15:17:52.147144,27.46,92.68,Online
Device_9,2025-11-12 15:19:52.147144,27.61,92.44,Online
Device_9,2025-11-12 15:21:52.147144,26.64,92.16,Online
Device_9,2025-11-12 15:23:52.147144,27.98,94.5,Online
Device_9,2025-11-12 15:25:52.147144,27.27,92.25,Online
Device_9,2025-11-12 15:27:52.147144,26.58,91.45,Online
Device_9,2025-11-12 15:29:52.147144,27.76,92.57,Online
Device_9,2025-11-12 15:31:52.147144,26.6,90.53,Online
Device_9,2025-11-12 15:33:52.147144,27.42,92.0,Online
Device_9,2025-11-12 15:35:52.147144,27.3,92.3,Online
Device_9,2025-11-12 15:37:52.147144,27.27,92.33,Online
Device_9,2025-11-12 15:39:52.147144,27.98,91.5,Online
Device_9,2025-11-12 15:41:52.147144,27.77,90.67,Online
Device_9,2025-11-12 15:43:52.147144,27.18,91.9,Online
Device_9,2025-11-12 15:45:52.147144,27.18,91.57,Online
Device_9,2025-11-12 15:47:52.147144,26.61,92.21,Online
Device_9,2025-11-12 15:49:52.147144,26.8,91.11,Online
Device_9,2025-11-12 15:51:52.147144,27.98,91.23,Online
Device_9,2025-11-12 15:53:52.147144,27.57,92.71,Online
Device_9,2025-11-12 15:55:52.147144,26.75,90.49,Online
Device_9,2025-11-12 15:57:52.147144,27.54,92.04,Online
Device_9,2025-11-12 15:59:52.147144,26.89,90.67,Online
Device_9,2025-11-12 16:01:52.147144,28.17,92.04,Online
Device_9,2025-11-12 16:03:52.147144,27.36,91.95,Online
Device_9,2025-11-12 16:05:52.147144,26.78,91.98,Online
Device_9,2025-11-12 16:07:52.147144,27.41,91.63,Online
Device_9,2025-11-12 16:09:52.147144,27.44,92.41,Online
Device_9,2025-11-12 16:11:52.147144,39.28,92.78,Online
